UKATEGORIE;UART;ULICHTVERH;XGCSWGS84;YGCSWGS84;STRZUSTAND;GEN_K
"2";"5";"0";6.93582423700;50.92344958200;"0";Köln
"3";"5";"0";6.50902134000;51.09939469000;"0";Rhein-Kreis Neuss
"2";"0";"0";7.67888476400;51.15242134200;"0";Märkischer Kreis
"3";"3";"0";7.46977641900;51.75363411100;"0";Coesfeld
"2";"1";"0";7.50505236900;51.51594075200;"0";Dortmund
"3";"5";"0";7.23345770200;51.47623536300;"0";Bochum
"3";"0";"0";7.19073107000;51.49452255900;"0";Bochum
"2";"0";"0";9.41904160100;51.79578084000;"0";Höxter
"2";"5";"0";7.00699487600;50.97098787100;"0";Köln
"3";"0";"0";6.89298272200;50.96120146600;"0";Köln
"3";"5";"0";7.08370328600;51.52886813300;"0";Gelsenkirchen
"2";"4";"0";9.06918111400;51.80113004500;"0";Höxter
"3";"5";"1";6.91476657200;51.99391612700;"0";Borken
"3";"5";"2";8.00240649300;51.33163597500;"0";Hochsauerlandkreis
"2";"2";"0";8.39599377300;51.91092177400;"0";Gütersloh
"3";"5";"0";7.53169641700;51.95271774700;"0";Münster
"3";"5";"0";6.17330091000;51.75677885700;"0";Kleve
"3";"5";"0";6.61087042200;51.22630410500;"0";Rhein-Kreis Neuss
"2";"5";"0";7.33149838800;51.65675552600;"0";Recklinghausen
"3";"0";"0";6.88714266300;50.93225719200;"0";Köln
"3";"4";"0";8.17916803000;51.60073226700;"0";Soest
"3";"3";"0";8.62471720700;52.06115564400;"0";Bielefeld
"2";"5";"0";6.95064026200;51.52115198500;"0";Bottrop
"3";"5";"0";6.62151110700;51.24346955200;"0";Rhein-Kreis Neuss
"3";"6";"0";7.67043390800;51.92915669700;"0";Münster
"3";"5";"0";6.79711552300;51.52951834100;"0";Oberhausen
"3";"5";"0";6.72626640900;51.56482501800;"0";Wesel
"2";"5";"0";6.66022537900;51.66145478700;"0";Wesel
"3";"5";"0";6.42858363700;51.43403550200;"0";Kleve
"3";"0";"0";6.69330165100;51.03303038700;"0";Rhein-Kreis Neuss
"1";"5";"0";6.81812793800;51.07444577600;"0";Rhein-Kreis Neuss
"2";"3";"0";6.35555264500;51.13499069700;"0";Mönchengladbach
"3";"0";"0";6.93357657500;51.49000863200;"0";Essen
"3";"0";"1";6.87894126000;51.16166372300;"0";Düsseldorf
"3";"5";"0";8.84423644500;51.98403508100;"0";Lippe
"2";"4";"0";8.31167870000;50.99564090100;"0";Siegen-Wittgenstein
"3";"5";"0";6.78195382400;51.24225285000;"0";Düsseldorf
"3";"0";"0";7.62714358800;51.21594184000;"0";Märkischer Kreis
"2";"5";"0";6.89170168100;50.83128418700;"0";Rhein-Erft-Kreis
"3";"5";"0";7.28022753100;51.54872899500;"0";Herne
"2";"5";"0";7.48047268100;52.27449841800;"0";Steinfurt
"2";"0";"2";7.58818485500;51.13390674900;"0";Märkischer Kreis
"3";"2";"0";7.44345821600;52.06762355000;"0";Steinfurt
"2";"2";"0";6.92625266100;51.83247740000;"0";Borken
"2";"3";"0";7.21470345000;52.15992178900;"0";Steinfurt
"3";"5";"0";7.32223864100;51.52872455000;"0";Recklinghausen
"3";"5";"0";7.12552034700;51.66504253500;"0";Recklinghausen
"3";"5";"0";6.93934505400;51.52013268500;"0";Bottrop
"3";"0";"0";6.35316578200;50.91989018200;"0";Düren
"3";"0";"0";6.67047910600;51.15715138800;"0";Rhein-Kreis Neuss
"2";"0";"2";7.09169171700;51.60135231900;"0";Recklinghausen
"3";"5";"0";6.27433509200;51.13472349600;"0";Heinsberg
"2";"0";"2";7.25480091800;51.58725286200;"0";Recklinghausen
"3";"2";"0";7.04641206800;51.56250508100;"0";Gelsenkirchen
"3";"0";"0";6.22038202300;51.09583313800;"0";Heinsberg
"3";"5";"0";7.16681984900;50.67830605900;"0";Bonn
"2";"5";"0";7.20041665100;50.78925971200;"0";Rhein-Sieg-Kreis
"3";"0";"0";6.06297324500;50.79739586000;"0";Städteregion Aachen
"2";"5";"0";8.02480055000;51.55209188200;"0";Soest
"3";"4";"0";7.18942486000;51.13816782400;"0";Rheinisch-Bergischer Kreis
"3";"0";"0";7.40435056200;51.12063598100;"0";Oberbergischer Kreis
"3";"5";"0";7.79576361000;51.66943065500;"0";Hamm
"3";"4";"0";6.77233865000;50.84484097400;"0";Rhein-Erft-Kreis
"3";"5";"0";7.02505859200;51.06035300800;"0";Leverkusen
"3";"2";"0";7.00162078100;50.93777778400;"0";Köln
"3";"0";"0";6.99003793100;51.24901473200;"0";Mettmann
"3";"5";"0";6.95278513900;50.96886529400;"0";Köln
"3";"1";"2";7.08393579300;51.17646547200;"0";Solingen
"3";"5";"0";6.85183000800;51.33604538000;"0";Mettmann
"2";"5";"0";7.50807057800;52.29054057700;"0";Steinfurt
"2";"2";"0";7.08370576800;51.38835274500;"0";Essen
"3";"3";"0";6.78095334300;51.46903468500;"0";Duisburg
"3";"5";"0";6.78425359000;51.20378335500;"0";Düsseldorf
"2";"5";"0";8.55821623700;51.96564480900;"0";Bielefeld
"3";"5";"0";8.76644221000;51.73418468800;"0";Paderborn
"3";"5";"0";7.62214105700;51.60260264100;"0";Unna
"3";"0";"0";8.94336786000;52.29835069100;"0";Minden-Lübbecke
"3";"0";"0";6.91515018700;50.92062970400;"0";Köln
"2";"0";"0";8.59695673500;52.18960861700;"0";Herford
"2";"4";"0";8.78861290200;52.03581958900;"0";Lippe
"3";"0";"0";7.96108426400;51.15267912900;"0";Olpe
"3";"5";"0";7.81891368900;50.95291457700;"0";Olpe
"3";"0";"0";8.06925474300;51.41263870500;"0";Hochsauerlandkreis
"3";"1";"0";7.33672514400;51.64390648100;"0";Recklinghausen
"3";"1";"0";7.13716824500;51.45812406100;"0";Bochum
"3";"3";"0";6.81084960000;51.20834525300;"0";Düsseldorf
"3";"4";"0";7.03096383700;51.42409044500;"0";Essen
"3";"0";"0";8.33129711800;51.61124725600;"0";Soest
"3";"8";"0";7.33800786600;51.70514190400;"0";Coesfeld
"3";"5";"0";7.67616523500;51.93050985000;"0";Münster
"2";"0";"0";7.06933348400;51.65623305600;"0";Recklinghausen
"3";"5";"0";6.44123185200;51.16651837800;"0";Mönchengladbach
"2";"0";"0";6.28433968900;50.86306935100;"0";Städteregion Aachen
"3";"3";"0";6.81770522300;50.99452884700;"0";Rhein-Erft-Kreis
"2";"0";"0";6.96332143300;50.62510482000;"0";Rhein-Sieg-Kreis
"3";"0";"0";6.68484981600;51.00690330800;"0";Rhein-Erft-Kreis
"3";"5";"0";7.25911548200;51.49956533900;"0";Bochum
"2";"0";"0";7.04960168400;51.11877975800;"0";Rheinisch-Bergischer Kreis
"3";"1";"0";6.94973784600;50.97638388500;"0";Köln
"3";"5";"2";6.92478784900;50.93675455200;"0";Köln
"3";"1";"0";6.63968987800;50.87587184800;"0";Rhein-Erft-Kreis
"2";"2";"0";6.53398184400;50.94522100500;"0";Rhein-Erft-Kreis
"3";"6";"0";7.07980460900;50.88885148300;"0";Köln
"2";"0";"0";8.65597712400;51.82734447000;"0";Paderborn
"3";"0";"0";6.84487252200;50.96865512400;"0";Köln
"3";"0";"0";6.97756358500;50.95813601500;"0";Köln
"3";"5";"0";6.96632743300;50.95018810300;"0";Köln
"2";"5";"0";6.63855788200;51.48855652000;"0";Wesel
"3";"0";"0";6.99583836600;51.25925408100;"0";Mettmann
"3";"0";"0";6.06405994700;51.01094083600;"0";Heinsberg
"3";"5";"0";6.49511526300;51.44031905700;"0";Kleve
"2";"0";"0";6.29453079300;51.52960667200;"0";Kleve
"3";"3";"0";6.80733916900;51.10402465200;"0";Rhein-Kreis Neuss
"3";"3";"0";6.77350033100;51.43767233600;"0";Duisburg
"3";"0";"0";6.73782507300;51.17859799600;"0";Rhein-Kreis Neuss
"2";"4";"0";6.35807188600;51.19896355600;"0";Mönchengladbach
"3";"5";"0";7.01368478300;50.97475479600;"0";Köln
"3";"5";"0";8.78303800400;52.21570148800;"0";Minden-Lübbecke
"3";"0";"0";6.88543989600;51.02992890500;"0";Köln
"2";"4";"0";6.97703364000;50.84558443500;"0";Köln
"3";"3";"0";6.78474604100;51.46682241600;"0";Duisburg
"2";"3";"0";7.17072639100;50.89710930700;"0";Rheinisch-Bergischer Kreis
"3";"0";"0";7.00968587500;51.48218039000;"1";Essen
"3";"5";"0";8.73698987000;52.08409350700;"0";Lippe
"3";"0";"0";7.04383051600;52.08725385000;"0";Borken
"3";"3";"2";7.57447008000;51.45971864800;"0";Unna
"3";"5";"0";8.87985289100;52.29261075200;"0";Minden-Lübbecke
"3";"5";"0";7.76829520400;51.38634617400;"0";Märkischer Kreis
"2";"9";"2";7.10086745900;50.74174943600;"0";Bonn
"3";"5";"0";6.82759466600;51.50558974700;"0";Oberhausen
"3";"5";"0";6.72004276900;51.56722406000;"0";Wesel
"2";"2";"0";7.12822182900;51.35015966600;"0";Mettmann
"3";"5";"0";6.16122028300;50.76431715400;"0";Städteregion Aachen
"3";"5";"0";8.39818692800;51.90093393400;"0";Gütersloh
"2";"0";"0";6.66382541900;51.35260751800;"0";Duisburg
"3";"5";"0";6.16012998900;51.62746156100;"0";Kleve
"2";"0";"0";6.99662141900;50.96397463900;"0";Köln
"2";"5";"0";8.52765936500;52.09161363100;"0";Bielefeld
"3";"0";"0";9.37707654500;51.77992476800;"0";Höxter
"2";"5";"0";6.71348957300;51.29553480900;"0";Rhein-Kreis Neuss
"2";"5";"0";7.49713482400;52.22840259200;"0";Steinfurt
"3";"5";"0";6.86417165100;51.46730577900;"0";Oberhausen
"2";"4";"0";6.79106468400;51.49023707800;"1";Duisburg
"2";"0";"0";8.83753988500;52.01908932100;"0";Lippe
"3";"8";"0";6.44849624300;50.79899726200;"0";Düren
"2";"0";"2";7.11502752600;50.73889842700;"0";Bonn
"3";"1";"0";6.45640303400;51.14793269900;"0";Mönchengladbach
"3";"0";"0";6.96146199000;51.67610067800;"1";Recklinghausen
"2";"5";"0";7.61969258800;51.21030771500;"0";Märkischer Kreis
"2";"0";"0";6.80507806700;51.23114968500;"0";Düsseldorf
"3";"5";"0";8.40770279600;51.36405171500;"0";Hochsauerlandkreis
"2";"5";"0";6.97980194300;52.16400809800;"0";Borken
"3";"5";"0";6.45201619200;51.21071408300;"0";Mönchengladbach
"3";"5";"1";6.30995974400;51.52068397100;"0";Kleve
"3";"5";"0";6.12988954800;50.79595960500;"0";Städteregion Aachen
"3";"7";"0";7.03067703700;50.83244245400;"0";Rhein-Sieg-Kreis
"3";"0";"0";7.14494126200;51.61150074700;"0";Recklinghausen
"3";"1";"0";7.36608847900;50.73311331700;"0";Rhein-Sieg-Kreis
"3";"5";"0";6.56232493600;51.32060688500;"0";Krefeld
"3";"8";"0";8.79557133600;52.25611478900;"0";Minden-Lübbecke
"3";"3";"0";7.02636670000;51.46992841800;"0";Essen
"2";"5";"2";6.86305709300;51.44802591500;"0";Mülheim an der Ruhr
"3";"5";"0";6.42069590800;51.82904775000;"0";Borken
"3";"0";"0";6.94471470800;50.98796048400;"0";Köln
"3";"5";"0";7.53278653400;51.82439100900;"0";Coesfeld
"2";"0";"0";7.06163505800;50.92739213300;"0";Köln
"3";"0";"0";8.45803463000;51.92116391100;"0";Gütersloh
"3";"5";"0";7.69497306500;51.91106433600;"0";Münster
"3";"0";"0";7.80620218700;51.19221548400;"0";Märkischer Kreis
"3";"0";"0";7.62285198300;51.72747470700;"0";Coesfeld
"3";"0";"1";6.98152578300;50.57030747300;"0";Rhein-Sieg-Kreis
"3";"5";"0";8.28656630800;51.85591485900;"0";Gütersloh
"3";"0";"0";7.36066363300;51.01764673400;"0";Oberbergischer Kreis
"3";"5";"0";6.87879877600;51.53399851600;"0";Oberhausen
"3";"0";"0";7.12482819500;51.04732800800;"0";Rheinisch-Bergischer Kreis
"3";"5";"0";7.52465279400;51.41720749600;"0";Unna
"3";"0";"0";7.00693272400;51.40322803800;"0";Essen
"3";"2";"0";6.99725968700;51.72324491500;"0";Recklinghausen
"3";"0";"0";6.94769093600;51.32523752700;"1";Mettmann
"3";"3";"0";6.90805423400;50.93618187300;"0";Köln
"3";"0";"0";7.61039623200;51.58988565100;"0";Unna
"3";"3";"0";7.01341011100;51.16995374500;"0";Solingen
"3";"2";"0";8.15596349300;51.81457957200;"0";Warendorf
"2";"0";"0";7.23018717900;51.60442030700;"0";Recklinghausen
"3";"1";"0";7.22600056800;50.64431421000;"0";Rhein-Sieg-Kreis
"3";"4";"0";7.65631061900;51.96959473200;"0";Münster
"3";"4";"0";7.12154610300;51.06760416600;"0";Rheinisch-Bergischer Kreis
"3";"3";"0";9.00567907000;52.03167863300;"0";Lippe
"3";"3";"0";6.75402590700;51.41860950400;"0";Duisburg
"3";"5";"0";7.51029179000;51.36227748000;"0";Hagen
"3";"5";"0";6.74488691900;51.44520504700;"0";Duisburg
"2";"8";"0";7.57832791400;51.44982571400;"0";Unna
"2";"0";"0";8.71423567300;51.74905680800;"0";Paderborn
"3";"5";"0";6.71267462900;51.31779739500;"0";Rhein-Kreis Neuss
"3";"5";"0";7.86421792600;51.33059007200;"1";Märkischer Kreis
"3";"5";"0";6.94089929300;51.14696619200;"0";Mettmann
"3";"7";"0";8.48373052700;51.16265412600;"0";Hochsauerlandkreis
"3";"0";"0";7.92110578600;51.47284850200;"0";Hochsauerlandkreis
"3";"7";"0";7.84821002000;51.92142824100;"0";Warendorf
"2";"0";"0";7.28357688600;50.92968671900;"0";Rheinisch-Bergischer Kreis
"3";"3";"0";8.57399418500;51.93772877100;"1";Bielefeld
"2";"5";"0";6.46144870900;51.19736188600;"0";Mönchengladbach
"2";"5";"0";7.70971450500;52.27342214800;"0";Steinfurt
"2";"5";"0";8.64112747100;52.39301650000;"0";Minden-Lübbecke
"2";"3";"0";7.51767301200;52.17225911900;"0";Steinfurt
"3";"3";"0";7.13999362000;51.21076518100;"0";Wuppertal
"2";"0";"0";8.46618986600;51.90261121700;"0";Gütersloh
"3";"0";"2";7.04941108300;51.50350013700;"0";Essen
"3";"5";"0";6.76610428900;51.42377613400;"0";Duisburg
"3";"0";"0";6.36246713600;50.81578538800;"0";Düren
"2";"5";"0";6.42885763000;51.33911743800;"0";Viersen
"3";"5";"0";6.30165299700;50.60920805500;"0";Städteregion Aachen
"3";"0";"0";8.42728581900;51.66438775100;"0";Soest
"3";"5";"0";6.13273596100;50.75881569100;"0";Städteregion Aachen
"3";"5";"0";6.05235566700;50.76907465200;"0";Städteregion Aachen
"3";"4";"0";7.06523540100;50.78107041900;"0";Rhein-Sieg-Kreis
"3";"5";"0";7.10479161800;51.08577640300;"0";Rheinisch-Bergischer Kreis
"3";"0";"0";7.57227268700;51.01349673500;"0";Oberbergischer Kreis
"3";"1";"0";6.93765710100;50.83151799800;"0";Rhein-Erft-Kreis
"3";"8";"0";8.61365803700;52.12285011600;"0";Herford
"3";"0";"0";6.95182371200;50.83272975600;"0";Rhein-Erft-Kreis
"2";"0";"2";8.51560812800;51.59529493200;"0";Paderborn
"3";"0";"0";6.99198369600;50.91577420600;"0";Köln
"3";"0";"0";6.93017416900;51.00648142500;"0";Köln
"2";"5";"0";7.30174085000;50.65163802200;"0";Rhein-Sieg-Kreis
"2";"8";"0";6.90961270100;50.89861591500;"0";Köln
"2";"0";"2";9.00242454000;52.04070015500;"0";Lippe
"3";"3";"0";6.80995126900;51.22965919300;"0";Düsseldorf
"3";"5";"0";7.15558276100;50.75169272300;"0";Bonn
"3";"0";"0";7.06781477300;50.72657351100;"0";Bonn
"3";"0";"2";6.96228187300;51.11531212000;"0";Mettmann
"3";"5";"0";8.79506764900;51.98367626800;"0";Lippe
"3";"0";"0";8.86322241700;51.93607695400;"0";Lippe
"3";"5";"0";6.95616532800;51.32347070900;"0";Mettmann
"3";"5";"0";6.21621316400;50.78670865300;"0";Städteregion Aachen
"3";"0";"0";7.34063024900;51.31114353600;"0";Ennepe-Ruhr-Kreis
"3";"5";"0";6.67981678000;51.30669391600;"0";Rhein-Kreis Neuss
"3";"5";"0";7.74233471800;51.56391436800;"0";Unna
"3";"0";"0";6.64726927900;51.28264815800;"0";Rhein-Kreis Neuss
"3";"5";"0";6.41748933200;51.21996430400;"0";Mönchengladbach
"3";"5";"0";6.37322971000;51.16339354200;"0";Mönchengladbach
"3";"5";"0";7.93427535000;51.62594110900;"0";Soest
"3";"3";"0";6.99930574300;51.07079317100;"0";Leverkusen
"3";"4";"0";6.76370803300;51.50562178900;"0";Duisburg
"3";"5";"0";6.75767078400;51.37533828700;"0";Duisburg
"3";"4";"0";6.95778199600;50.95778211100;"0";Köln
"2";"5";"0";8.74214141800;52.13294578900;"0";Herford
"3";"5";"0";7.45169265700;52.28351209500;"0";Steinfurt
"2";"5";"0";7.64047001000;51.66765551300;"0";Unna
"3";"5";"0";8.52380026300;52.01735358700;"0";Bielefeld
"3";"4";"0";7.63646514500;51.50421421600;"0";Unna
"3";"0";"0";7.52433142600;52.17305320900;"0";Steinfurt
"2";"5";"0";8.45326977500;52.04934058600;"0";Bielefeld
"3";"5";"0";7.59111608900;51.62861066200;"0";Unna
"3";"3";"0";7.58148946800;51.44658383000;"0";Unna
"3";"4";"0";7.68241366400;51.54398838900;"0";Unna
"3";"6";"0";7.14349701700;51.44547962300;"0";Bochum
"3";"4";"0";6.99711380300;52.21414312400;"0";Borken
"3";"0";"0";7.56570602400;51.43755218800;"0";Unna
"3";"7";"0";7.65372999400;51.51191944700;"0";Unna
"3";"0";"0";7.52706873200;51.92470945500;"0";Münster
"2";"5";"0";6.40378454400;51.13436863500;"0";Mönchengladbach
"3";"3";"0";7.94411525200;51.80778611000;"0";Warendorf
"3";"7";"2";8.03784095600;50.90339769500;"0";Siegen-Wittgenstein
"3";"1";"0";7.26502227600;51.63948119200;"0";Recklinghausen
"2";"0";"0";6.97157834200;50.93755787100;"0";Köln
"3";"3";"0";7.91331606400;51.48522619200;"0";Hochsauerlandkreis
"3";"5";"1";8.82925179900;52.27738322000;"0";Minden-Lübbecke
"2";"5";"0";7.78143908800;51.68885432500;"0";Hamm
"3";"5";"0";7.58972599800;52.09906507200;"0";Steinfurt
"2";"3";"0";6.92759770800;50.91567296300;"0";Köln
"3";"0";"0";7.47508573800;51.36758455900;"0";Hagen
"3";"0";"0";7.54719796800;51.52364880100;"0";Dortmund
"3";"3";"0";7.20912526800;51.48857555200;"0";Bochum
"3";"0";"0";7.24444429600;51.49187634000;"0";Bochum
"3";"5";"0";8.32765769300;51.56367744000;"0";Soest
"3";"5";"0";7.47160086500;51.52703002400;"0";Dortmund
"2";"5";"0";8.03511446100;51.99319359200;"0";Warendorf
"2";"0";"0";7.52759346900;52.17228224300;"0";Steinfurt
"2";"4";"0";7.27610704900;51.82683600300;"0";Coesfeld
"2";"5";"0";6.61574110900;51.84366639600;"0";Borken
"2";"5";"0";7.17439525600;50.93223110000;"0";Rheinisch-Bergischer Kreis
"2";"5";"0";6.80304564100;50.79915127300;"0";Rhein-Erft-Kreis
"3";"5";"0";6.80122424800;50.90888130100;"0";Rhein-Erft-Kreis
"2";"0";"0";6.55616276900;51.83919324900;"0";Borken
"3";"5";"0";7.01466072500;51.05044073300;"0";Leverkusen
"3";"5";"0";8.78880067900;51.76515885800;"0";Paderborn
"3";"0";"0";6.60296676100;51.83919812400;"0";Borken
"2";"0";"0";6.11998127900;50.76910338700;"0";Städteregion Aachen
"3";"5";"0";6.82066883200;51.23651738000;"0";Düsseldorf
"3";"5";"0";8.51609494800;52.08030263400;"0";Bielefeld
"3";"0";"0";7.98227359600;51.16643861600;"0";Olpe
"2";"2";"0";7.54033912400;50.98164598900;"0";Oberbergischer Kreis
"3";"5";"0";7.64190932900;51.01860544700;"0";Oberbergischer Kreis
"3";"0";"0";6.90937426100;50.90500348300;"0";Köln
"3";"5";"0";6.81815565800;50.91050459000;"0";Rhein-Erft-Kreis
"3";"5";"0";7.09136079400;50.93271997000;"0";Köln
"3";"5";"0";7.05842950100;50.76167546100;"0";Bonn
"3";"1";"0";6.98131565000;50.90324382300;"0";Köln
"3";"0";"0";6.99908914000;50.86769184900;"0";Köln
"3";"1";"0";6.88717505500;51.11596209800;"0";Mettmann
"3";"4";"0";6.59438719800;51.15211509100;"0";Rhein-Kreis Neuss
"3";"5";"0";6.52166581900;51.43691855800;"0";Wesel
"3";"5";"0";6.95075585000;51.22636801800;"0";Mettmann
"3";"5";"0";6.75696543000;51.20714041200;"0";Düsseldorf
"3";"5";"0";6.86380365100;51.48105998200;"0";Oberhausen
"3";"0";"0";7.45244411500;52.28382348300;"0";Steinfurt
"3";"5";"2";6.45631167100;51.13224308000;"0";Mönchengladbach
"3";"5";"0";7.36248471200;51.61771526800;"0";Recklinghausen
"3";"5";"0";6.39334298400;51.20805078100;"0";Mönchengladbach
"2";"5";"0";6.34563732000;51.20239791100;"0";Mönchengladbach
"3";"5";"0";7.21414270600;51.44147688200;"0";Bochum
"2";"8";"0";8.04757143700;51.12204190700;"0";Olpe
"3";"0";"0";7.46873824700;51.52535967300;"1";Dortmund
"3";"5";"0";6.76094438500;51.43233275500;"0";Duisburg
"3";"5";"0";6.79070905900;51.20750619700;"0";Düsseldorf
"3";"5";"0";6.82917834000;50.94300237000;"0";Köln
"2";"0";"0";7.15549064100;51.42371877800;"1";Bochum
"3";"0";"0";7.23700190600;51.01481722700;"0";Rheinisch-Bergischer Kreis
"3";"5";"0";6.43611302900;51.26249601200;"0";Viersen
"3";"5";"0";6.81837735600;50.64764838200;"0";Euskirchen
"3";"5";"0";6.96920213400;51.57680414500;"1";Recklinghausen
"3";"5";"0";6.89308169300;51.12693841000;"0";Mettmann
"3";"1";"0";7.17997169300;51.24272686000;"0";Wuppertal
"3";"0";"0";7.00380600300;50.96195938300;"0";Köln
"3";"0";"0";7.98794426500;51.94976729000;"0";Warendorf
"2";"5";"0";7.36244953700;51.61770813000;"0";Recklinghausen
"3";"5";"0";6.56784760100;51.07891540100;"0";Rhein-Kreis Neuss
"3";"0";"0";6.99626944700;52.07337157400;"0";Borken
"3";"2";"0";7.83029493800;51.07245561200;"0";Olpe
"2";"0";"0";6.98271066100;50.90207712500;"0";Köln
"3";"5";"0";7.67372188300;51.93000943100;"0";Münster
"3";"3";"0";7.08081931400;50.94604385500;"0";Köln
"3";"5";"0";6.12284609400;50.97238688000;"0";Heinsberg
"3";"6";"0";6.82553680800;51.26562262500;"0";Düsseldorf
"3";"5";"0";6.98024601100;51.38178841600;"0";Essen
"2";"5";"0";6.81746588900;50.71039901700;"0";Euskirchen
"3";"0";"0";6.41143289600;50.66452588200;"0";Düren
"3";"5";"0";7.22623270700;50.74857517600;"0";Rhein-Sieg-Kreis
"3";"0";"0";8.67959633900;51.73903102500;"0";Paderborn
"3";"5";"0";6.75176882500;51.33848249500;"0";Düsseldorf
"3";"5";"0";6.93399917700;51.56365945500;"0";Recklinghausen
"3";"4";"0";7.06264911900;51.07252476900;"0";Leverkusen
"2";"5";"0";8.26134556400;51.96591526000;"0";Gütersloh
"3";"0";"0";7.37381285300;51.01834060300;"0";Oberbergischer Kreis
"3";"5";"0";7.19761728200;50.80647658000;"0";Rhein-Sieg-Kreis
"3";"5";"0";7.12115447800;51.48015321200;"0";Bochum
"3";"3";"0";6.08754267600;50.83085816000;"0";Städteregion Aachen
"3";"0";"0";7.59089828800;51.41074131700;"0";Unna
"3";"5";"0";6.94341775800;51.55421960200;"0";Bottrop
"3";"5";"0";6.77619077000;51.23775384500;"1";Düsseldorf
"2";"0";"0";6.83175487900;51.34425791900;"0";Mettmann
"3";"5";"0";6.18478566800;50.64699676600;"0";Städteregion Aachen
"2";"3";"0";6.95368569400;50.96468867800;"0";Köln
"2";"0";"0";8.32837513500;50.99949906300;"0";Siegen-Wittgenstein
"3";"5";"0";8.55914042200;52.00455716900;"0";Bielefeld
"2";"5";"0";6.27972058600;51.06688118200;"0";Heinsberg
"3";"0";"0";7.51650279400;51.52054809300;"0";Dortmund
"3";"5";"0";7.00711775300;51.54219769500;"0";Recklinghausen
"3";"5";"0";7.76726431800;51.25111214400;"0";Märkischer Kreis
"2";"0";"0";8.53276399500;51.34775018300;"0";Hochsauerlandkreis
"3";"5";"0";7.24158679900;51.54663506600;"0";Herne
"3";"4";"0";7.04489293700;50.94180006900;"0";Köln
"3";"0";"1";8.28025944600;51.89061667900;"0";Gütersloh
"3";"5";"0";7.11342934500;50.96210847000;"0";Rheinisch-Bergischer Kreis
"3";"3";"0";7.12240974000;51.66383586900;"0";Recklinghausen
"2";"5";"0";8.93373184100;52.28878162500;"0";Minden-Lübbecke
"2";"0";"0";6.81036491100;50.65886728400;"0";Euskirchen
"3";"0";"0";7.10833791200;50.91712549000;"0";Köln
"3";"2";"0";6.69973822300;50.86213183100;"0";Rhein-Erft-Kreis
"3";"5";"0";6.89658765700;50.92557585400;"0";Köln
"3";"5";"0";8.93543820400;51.87055074700;"0";Lippe
"3";"0";"0";7.74896377700;52.27850025500;"0";Steinfurt
"3";"5";"0";7.57386810700;51.99223207600;"0";Münster
"3";"5";"0";7.00390997500;50.97712076500;"0";Köln
"2";"5";"0";6.28370575000;50.95273575600;"0";Düren
"3";"0";"0";6.98170044300;50.96068843200;"0";Köln
"3";"5";"0";6.81942107300;50.92378302400;"0";Rhein-Erft-Kreis
"2";"0";"0";7.20762650400;51.56188474000;"0";Recklinghausen
"3";"4";"0";6.45399566800;51.15193508300;"0";Mönchengladbach
"3";"4";"0";8.01297076300;50.91623054400;"0";Siegen-Wittgenstein
"3";"2";"0";7.06213737100;51.48526260300;"0";Essen
"3";"0";"1";7.40370251400;51.34105241300;"0";Hagen
"3";"0";"2";6.67047051800;51.18573877800;"0";Rhein-Kreis Neuss
"2";"5";"0";7.18344275700;51.39633934800;"0";Ennepe-Ruhr-Kreis
"3";"5";"0";7.42844087800;51.42219472900;"1";Ennepe-Ruhr-Kreis
"3";"5";"0";6.87475423100;51.13037206100;"0";Düsseldorf
"3";"1";"0";7.21254181300;51.49557834100;"0";Bochum
"2";"5";"0";6.90762118700;50.93305937200;"0";Köln
"3";"0";"0";7.24391310100;51.49174266300;"0";Bochum
"3";"2";"0";6.90771844400;51.32929188400;"0";Mettmann
"2";"5";"0";6.95388722300;50.76500870700;"0";Rhein-Sieg-Kreis
"3";"5";"0";7.76322835300;51.58140219800;"0";Unna
"3";"5";"0";7.62570165800;51.93427157800;"0";Münster
"3";"0";"2";7.30140513100;51.93469605500;"0";Coesfeld
"2";"1";"0";7.01283211400;51.53700555900;"0";Recklinghausen
"3";"5";"0";6.64093317200;51.26721217600;"0";Rhein-Kreis Neuss
"2";"1";"0";7.71027710400;51.54004363700;"1";Unna
"3";"5";"0";7.01871589600;50.96418541300;"0";Köln
"2";"0";"0";6.28344226700;51.16044115900;"0";Heinsberg
"3";"3";"0";6.83292435400;51.43142649600;"0";Mülheim an der Ruhr
"3";"0";"2";6.95501776900;51.44831376500;"0";Essen
"3";"6";"0";7.08482725800;50.94691243600;"0";Köln
"3";"5";"0";6.17985404700;51.65617908400;"0";Kleve
"3";"3";"0";7.51268361600;51.15134903700;"0";Märkischer Kreis
"3";"5";"0";6.94033310200;50.94292185800;"1";Köln
"3";"8";"0";6.55696297900;50.81066178900;"0";Düren
"3";"5";"0";6.69175952300;51.07323351400;"0";Rhein-Kreis Neuss
"3";"3";"0";7.10686270400;50.88665898100;"0";Köln
"3";"0";"0";6.73198807800;51.12621735000;"0";Rhein-Kreis Neuss
"3";"0";"1";6.68699468600;51.22588430100;"0";Rhein-Kreis Neuss
"3";"1";"0";7.43861634400;51.59552615800;"1";Unna
"3";"0";"0";7.19023615800;50.98438220300;"1";Rheinisch-Bergischer Kreis
"3";"5";"2";6.61084681500;51.21569072900;"0";Rhein-Kreis Neuss
"3";"5";"0";7.60025244400;51.93478068000;"0";Münster
